artist,song_title,use,show
Arturo-Sandoval,Siento Que Ya No Estas,1:04Prison Garden,The Mule13 Dec 20180
Arturo-Sandoval,La Mula Guarachando,,The Mule13 Dec 20180
Arturo-Sandoval,Gozando La Cumbia,Party in waffle,The Mule13 Dec 20180
Spiral-Starecase,More Today Than Yesterday,,The Mule13 Dec 20180
MYBADD-and-Sam-Gray,Sugar,,The Mule13 Dec 20181
Amy-Black,Without You,,The Mule13 Dec 20180
King-Pleasure,Moody's Mood For Love,,The Mule13 Dec 20180
Nellie-Lutcher-and-Her-Rhythm,Cool Water,,The Mule13 Dec 20180
Squeezebox,A Day To Say Thank You,molly b,The Mule13 Dec 20183
Hank-Snow,I've Been Everywhere,0:38Fith run radio playing in car,The Mule13 Dec 20180
Lovin-Sam-Theard,Ugly Child,,The Mule13 Dec 20180
Tato-Diaz-and-Elena-Rita-Ortiz,Capullito de Alelí,0:04Playing in Mile's mother's room as Miles gets ready to leave for school.,Spider-Man: Into the Spider-Verse13 Dec 20180
Ghetto-Philharmonic,Buss This,0:12Aaron teaches Miles how to talk with girls.,Spider-Man: Into the Spider-Verse13 Dec 20180
Juice-WRLD,Hide (feat. Seezyn),1:06Miles leaves the group and listens to his voice messages.,Spider-Man: Into the Spider-Verse13 Dec 20180
Juice-WRLD,Hide (feat. Seezyn),,Spider-Man: Into the Spider-Verse13 Dec 20180
Xenia-Pax,Want It Here,1:09Song as Peni repairs the “goober”.,Spider-Man: Into the Spider-Verse13 Dec 20183
Blackway-and-Black-Caviar,What's up Danger,1:23Miles becomes Spider-Man.,Spider-Man: Into the Spider-Verse13 Dec 20183
Blackway-and-Black-Caviar,What's Up Danger,,Spider-Man: Into the Spider-Verse13 Dec 20180
DJ-Khalil,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay & Trevor Rich)",1:46Mid-Credits sequence.,Spider-Man: Into the Spider-Verse13 Dec 20180
DJ-Khalil,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay & Trevor Rich)",,Spider-Man: Into the Spider-Verse13 Dec 20180
Nicole-Michelle,Waves (feat. Taylor Mosley & Jeff Timmons),,Bernie the Dolphin6 Dec 20180
Nicole-Michelle,Make a Splash,,Bernie the Dolphin6 Dec 20180
Jesse-Prutt,Levi Katie Kiss,,Bernie the Dolphin6 Dec 20180
Madison-Mosley-and-Lola-Sultan,Best Friend,,Bernie the Dolphin6 Dec 20180
Church-Choir-and-Dr-Paul-Martin-Maki,In the Bleak MidWinter,,Ben is Back6 Dec 20180
Church-Choir-and-Dr-Paul-Martin-Maki,O Holy Night,,Ben is Back6 Dec 20180
Bandits-on-the-Run,Frosty the Snowman,,Ben is Back6 Dec 20180
Gavin-Courtie-and-Liz-Radford,It Won't Feel Like Christmas Without You,,Ben is Back6 Dec 20180
Robert-Poovey,Berceuse Paraphrase,,Ben is Back6 Dec 20180
Kevin-James-Harris,Jingle Bells 2,,Ben is Back6 Dec 20180
Donny-Marrow,O Holy Night,,Ben is Back6 Dec 20180
Charizma-and-Peanut-Butter-Wolf,Red Light Green Light,0:03Nicole listens to the car radio while driving Dion to school.,Raising Dion • S1E13 Oct 20190
Charizma-and-Peanut-Butter-Wolf,My World Premiere,,Ben is Back6 Dec 20180
The-Barry-Gray-Orchestra,Stingray (Main Theme),TV show when Tom rescues Atlanna,Aquaman20 Dec 20181
The-Blancos,Know My Name,0:28Levi goes to the Siren's Song and is offered a beer.,Siren • S2E413 Feb 20190
The-Blancos,Know My Name,When Aquaman gets angry during the submarine attack,Aquaman20 Dec 20182
Ben-Whishaw,A Conversation,,Mary Poppins Returns18 Dec 20180
Ben-Whishaw,A Conversation,,Mary Poppins Returns18 Dec 20180
Dick-Van-Dyke-Emily-Blunt-Lin-Manuel-Miranda-Ben-Whishaw-Pixie-Davies-Joel-Dawson-and-Nathanael-Saleh,Trip a Little Light Fantastic (Reprise),,Mary Poppins Returns18 Dec 20180
Dick-Van-Dyke-Emily-Blunt-Lin-Manuel-Miranda-Ben-Whishaw-Pixie-Davies-Joel-Dawson-and-Nathanael-Saleh,Trip a Little Light Fantastic (Reprise),,Mary Poppins Returns18 Dec 20180
Joel-Dawson-Nathanael-Saleh-and-Pixie-Davies,The Place Where Lost Things Go (Reprise),,Mary Poppins Returns18 Dec 20180
Joel-Dawson-Nathanael-Saleh-and-Pixie-Davies,The Place Where Lost Things Go (Reprise),,Mary Poppins Returns18 Dec 20180
hed-p-e,Renegade,0:12Kurt pulls up in front of Nicol’s house.,Welcome to Marwen20 Dec 20180
Doug-Segree,Wonder Drug,"0:13Layla and Olivia talk about the problems between them, then Olivia suggests that Spencer would be a good choice for Layla.",All American • S1E811 Dec 20180
Paris-Hilton,Turn You On,,The American Meme6 Dec 20180
What-So-Not-and-Skrillex,Goh (feat. KLP),,Euphoria • S1E222 Jun 20190
LAOUD,Grow,"0:57Allison heads home after trying to reassure Sandra; Jill confronts Roger about the subpoena, then they walk off together as Sandra watches from afar; Sandra works out at the gym alone.",For The People • S2E717 Apr 20190
LAOUD,Heaven Loves a Fire,"0:28Spencer tells Layal he would hever turn her down, then she wishes him luck at the game; Shawn calls Coop to tell her he got out from under Tyrone; Shawn is shot in retaliation for Bonez.",All American • S1E811 Dec 20180
Fire-to-the-Stars,Rote Learning,0:32Coop tells Grace about Shawn's death; Spencer arrives home and expresses his condolences to Coop.,All American • S1E811 Dec 20180
Wesley-Stromberg-and-Alek-Fin,What's Forever For,0:50Spencer and Layla kiss.,All American • S1E811 Dec 20180
Nitin-Sawhney,The Monkeys Kidnap Mowgli,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Lori (Lullaby) [feat. Nicki Wells],,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Changes (feat. Kara Marni),,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Changes (feat. Kara Marni),,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,The Wolf Boy,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Khan's Attack,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Invocation,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Bagheera Finds Mowgli,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Of Course You're Different / Straight Back to the Caves,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,This Is the Jungle / Practice Running,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,The Monkey,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Give Him to the Tiger,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,You Are a Man Cub,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,The Calm Before Khan / Stalking the Man Cub / The True Kings,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,You Belong,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,The Running of the Pack,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Mowgli's Failure,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Holi Festival,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Khan's Arrival in the Lair / Baloo and Bagheera Save Mowgli,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,We're Not Special,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Kaa's Lair,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Khan's Takeover,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Mowgli's Banishment,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Bagheera's Visit,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Village Life,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Come Home,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Holi Festival,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Campfire,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Hathi's Tusk,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,The Next Day,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Challenging Khan / The Fight / There's the Hunter,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Khan's End,,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Lori (Lullaby) [feat. Nicki Wells],,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Changes (feat. Kara Marni),,Mowgli: Legend of the Jungle6 Dec 20180
Nitin-Sawhney,Changes (feat. Kara Marni),,Mowgli: Legend of the Jungle6 Dec 20180
Grupo-La-Rebelion,Vuelve a Mi,,Narcos: Mexico • S1E415 Nov 20180
Savoir-Flair,Keep Holding On,,Narcos: Mexico • S1E515 Nov 20180
Miguel-y-el-Comite,Mala Mala,,Narcos: Mexico • S1E515 Nov 20180
Benjamin-Caussor,Se Perdió el Pescador,,Narcos: Mexico • S1E715 Nov 20180
Agustin-Lara,Imposible,,Narcos: Mexico • S1E715 Nov 20180
Agustin-Lara,Amor de Mis Amores,,Narcos: Mexico • S1E1015 Nov 20180
Las-Ardillitas-de-Lalo-Guerrero,Panfilo en Texas,,Narcos: Mexico • S1E815 Nov 20180
Eugene-Wilde,Chey Chey Kule,,Narcos: Mexico • S1E915 Nov 20180
Hombres-G,Devuélveme a Mi Chica,,Narcos: Mexico • S1E915 Nov 20180
Diego-Verdaguer,Mamá Ven a Sentarte Aquí,,Narcos: Mexico • S1E1015 Nov 20182
Los-Jilgueros-del-Pico-Real,"Juan ""N"" Guerra",,Narcos: Mexico • S2E212 Feb 20200
Los-Jilgueros-del-Pico-Real,Corrido a Felix Gallardo,,Narcos: Mexico • S1E1015 Nov 20180
Alfredo-Linares,Tihuanaco,,Narcos: Mexico • S1E1015 Nov 20181
Aisa,Heart You,0:42Jahkor is holding the shoe boxes at the store when a white woman asks him what he is doing.,All Day and a Night30 Apr 20200
Aisa,Just for One Night,0:40Dylan joins Lizzie and Jasmine at the club.,Instinct • S2E26 Jul 20190
Aisa,Just for One Night,,A Million Little Things • S1E827 Nov 20180
Aisa,Heart You,,Insatiable • S1E610 Aug 20180
Brendan-Losch,Someone Has Always Got Someone,,A Million Little Things • S1E827 Nov 20180
Evan-Effres,White Seasons,,A Million Little Things • S1E94 Dec 20180
Takagi-and-Ketra,Da sola / In the Night (feat. Tommaso Paradiso e Elisa),,Baby • S1E129 Nov 20180
Cosmo,Cazzate,Song in the car as Chiara and Ludovica are driving.,Baby • S1E129 Nov 20180
Nex-Cassel,Rapper bianco,,Baby • S1E129 Nov 20180
Mardic,Beat Up,,Baby • S1E129 Nov 20180
Achille-Lauro,"Thoiry RMX (feat. Gemitaiz, Quentin40 & Puritano)",,Summertime • S1E428 Apr 20200
Achille-Lauro,"Thoiry RMX (feat. Gemitaiz, Quentin40 & Puritano)",,Baby • S1E229 Nov 20180
Marcella-Bella,Montagne Verdi,,Baby • S1E329 Nov 20180
Alborosie,Respect (feat. Jr. Reid),,Baby • S1E329 Nov 20180
Altarboy,Tonight,,Baby • S2E117 Oct 20190
Altarboy,Keep It on Your Mind (feat. Silvergreenbee),,Baby • S2E317 Oct 20190
Altarboy,Blow (feat. Silvergreenbee),,Baby • S1E429 Nov 20180
Altarboy,You on Me (feat. Silvergreenbee),,Baby • S1E529 Nov 20180
Yakamoto-Kotzuga,Until We Fade,,Baby • S1E529 Nov 20180
Yakamoto-Kotzuga,She Said,,Baby • S1E629 Nov 20180
Wrongonyou,Killer,,Baby • S1E529 Nov 20180
Hayze-and-Noir,Angel (Club Mix),,Baby • S1E529 Nov 20180
Maneskin,Torna a casa,,Baby • S1E629 Nov 20180
Elisabeth-Oei,Jingle Bells,"0:39Michael's henchman instruct the other werewolf, then is decapitated by Sam; continues as Sam and Jack meet up with Garth; [0:45] continues as Dean and Cas join up with the others, then they discuss what to do next.",Supernatural • S14E912 Dec 20180
Lorne-Balfe-Russell-Emanuel-Steve-Kofsky,Ride Of The Valkyries,0:10Wayne Brady's trophy being delivered via drone; [0:51] Wayne receives his trophy.,The Masked Singer • S3E2012 May 20200
Lorne-Balfe-Russell-Emanuel-Steve-Kofsky,Dies Irae-Requiem Mass (Xmas Mix),'A Legacy Passed From Mother To Daughter' promo.,Motherland: Fort Salem • S1E117 Mar 20200
Lorne-Balfe-Russell-Emanuel-Steve-Kofsky,Requiem in D Minor (Xmas Mix),,Kidding • S2E18 Feb 20200
Lorne-Balfe-Russell-Emanuel-Steve-Kofsky,Ode To Joy - Symphony No. 9 In D Minor 'Choral' (Xmas Mix) ,1:00Jesse uses Genesis to toss God around.,Preacher • S4E1028 Sep 20190
Lorne-Balfe-Russell-Emanuel-Steve-Kofsky,The Nutcracker - Trepak,0:35Jesse takes on De Sade's customers in an attempt to rescue the boy.,Preacher • S4E310 Aug 20190
Lorne-Balfe-Russell-Emanuel-Steve-Kofsky,Cello Suite No. 1 In G - Prelude,0:05Woodrow prepares a substance and injects it into an IV bag.,Swamp Thing • S1E64 Jul 20190
Lorne-Balfe-Russell-Emanuel-Steve-Kofsky,Ode To Joy - Symphony No. 9 In D Minor 'Choral' (Xmas Mix) ,"0:46The guys talk about heading into Michael's trap,then do a 'hero walk' through the parking garage.",Supernatural • S14E912 Dec 20180
Vic-2020,Electric Avenue,"0:29MG shows off his dance moves, then pulls Lizzie onto the dance floor; Penelope asks her friend if she's seen Josie.",Legacies • S1E65 Dec 20180
Janelle-Kroll,Walk With You,0:55Hope writes a letter to her father; montage of people leaving their letters in the graveyard; Raf asks Alaric to help him become a better man; Hope apologizes to Raf for not being there for him.,Legacies • S1E712 Dec 20182
Robert-Valentine,Dixieland Big Band Swing,"0:19Hope goes into The Necomancer's mind, where he's taken her to a familiar bar in New Orleans.",Legacies • S1E712 Dec 20180
Cradle,Funny Man,0:28Hope goes back to The Necromancer's mind and searches for his presence.,Legacies • S1E712 Dec 20180
Sammy-Burdson-John-Charles-Fiddy, Jingle Bells,0:14Roz drops by the Santa display to see Susie at her elf job and offer her a ride home.,Chilling Adventures Of Sabrina • S1E1113 Dec 20180
Bill-Cunliffe-Trio,We Wish You A Merry Christmas,0:30MacyHunter snuggles up next to Galvin; Maggie tells Parker about a Christmas decoration her father gave her.,Charmed • S1E98 Dec 20180
Dan-Emile-Belhassen-Sebastien-Nicolas-Billy-Xavier-Henri-Berthelot,Memories,"0:03Bucharest, Romania - Parker and Hunter teleport into a church.",Charmed • S1E98 Dec 20180
John-Beasley,Deck The Halls,0:14The sisters debate what to do with Galvin; Macy tells Harry to offer Galvin a drink.,Charmed • S1E98 Dec 20180
Alexander-Rudd-Don-Black,Glad I Waited (e),"0:44The group reaches the wizard, where Fallon is told to end her engagement with Michael.",Dynasty • S2E615 Nov 20180
Ski-Mask-the-Slump-God-and-Jacquees,Save the Day (feat. Coi Leray & lougotcash),0:08Plays in the second passing car.,Spider-Man: Into the Spider-Verse13 Dec 20180
Ski-Mask-the-Slump-God-and-Jacquees,Save the Day (feat. Coi Leray & lougotcash),,Spider-Man: Into the Spider-Verse13 Dec 20180
Kerri-Chandler,Stop Wasting My Time (DJ-Kicks),,Tidelands • S1E213 Dec 20180
Tom-Hodge-and-Eivor,No Turning Back,,Tidelands • S1E213 Dec 20180
Tom-Hodge-and-Eivor,Walk On By,,Tidelands • S1E413 Dec 20180
Blueneck,Fade Into You,,Tidelands • S1E313 Dec 20180
One-Little-Plane,She Was out in the Water,,Tidelands • S1E413 Dec 20181
Fridz-and-Joznez,Lord (A Storm Will Rise),,Tidelands • S1E413 Dec 20180
George-Glew,Home Love,,Tidelands • S1E513 Dec 20180
Mykki-Blanco,Loner (feat. Jean Deaux),,The L Word: Generation Q • S1E321 Dec 20190
Mykki-Blanco,Wish You Would (feat. Princess Nokia),"0:37Olive calls Lenore, she tells her about her day at the countryside.",Tone-deaf23 Aug 20190
Mykki-Blanco,"Coke White, Starlight",,Tidelands • S1E613 Dec 20180
IKO,Cold Water,,Tidelands • S1E713 Dec 20180
Seville,The Warning,,Tidelands • S1E713 Dec 20180
Jerry-Gray,St. Louis Blues,,The Kitchen8 Aug 20190
Jerry-Gray,St. Louis Blues,0:02Sam spies at the next door topless bird lady.,Under the Silver Lake6 Dec 20180
Ben-Daglish,Wastelands,0:03Sam's ringtone. He gets a call from his mother. [0:35] Sam gets a call from the clerk at the bookstore. [1:04] Sam gets a call from his mother again.,Under the Silver Lake6 Dec 20180
Mike-Turner,Disappear,0:09Sam watches Sarah entering her house from his window.,Under the Silver Lake6 Dec 20180
Mike-Turner,Screwed Up Running,2:11Ninth song playing in a passing car.,Under the Silver Lake6 Dec 20180
Franco-Ferrara,Sur Le Boulevard,0:14Music during the late night show. Sarah talks to Sam and her bracelet. ,Under the Silver Lake6 Dec 20180
Wayne-Allen-Boyer,Sweet Journey,0:16Fourth song during the late night show. Sam and Sarah kiss.,Under the Silver Lake6 Dec 20180
Le-Concorde,Sometimes It's Hard,0:31Sam hides behind a beach ball as he spies on the woman at the pool.,Under the Silver Lake6 Dec 20180
Trew,Let It Go,0:33Sam leaves the ladies' room and stands by the pool area.,Under the Silver Lake6 Dec 20180
Mike-Turner-Mark-Ullrich,Taking Over,0:07Ronnie buys candy and chewing gum at the local convenience store.,Cuck4 Oct 20190
Mike-Turner-Mark-Ullrich,Taking Over,0:59Balloon Girl takes Sam downstairs.,Under the Silver Lake6 Dec 20180
Mike-Turner-Mark-Ullrich,Golden Showers,2:11First song playing in a passing car.,Under the Silver Lake6 Dec 20180
Dj-97,Your Woman,1:03Sam returns back to the table after vomiting at rest room and finds Balloon Girl gone.,Under the Silver Lake6 Dec 20180
Paul-Grogan,Don't Stop,1:25Playing in Sam's friend's car as he takes him to the chess party.,Under the Silver Lake6 Dec 20180
Alzo,Don't Ask Me Why,1:28Sam asks the woman at the party to take him to the songwriter.,Under the Silver Lake6 Dec 20180
Chicago-Underground-Duo,"Blue Sparks from Her, and the Scent of Lightning",1:27Sam beats up Jesus at the bathroom and asks him about the hidden messages in his song.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Where is My Mind?,"1:39The songwriter tells Sam that his art, writing, and culture is a shell of other people's ambitions.",Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Where Everybody Knows Your Name,"1:32The Songwriter plays the piano, tells Sam there are hidden meanings in pop song, movies and tv shows.",Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Earth Angel,1:35The Songwriter plays this song after seeing the picture of Sarah.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Crazy Train,1:30Sam picks up Kurt Cobain's guitar as The Songwriter plays piano.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,In a Gadda Da Vida,1:34The Songwriter tells Sam that he does not know about the tunnels.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,I Want To Know What Love Is,"1:33The Songwriter plays Sam's ""wedding song"".",Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Push It,1:37The songwriter tells Sam the real message was not for him and that he is the voice of his generation.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Axel F,1:41Plays after Ode to Joy.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,La Bamba,1:42Plays after Axel L.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,I Love Rock n Roll,1:38The Songwriter mocks Sam's dreams.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,I Want It That Way,"1:31The Songwriter plays the piano,  claiming to have written most of the popular songs of history.",Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Smells Like Teen Spirit,"1:36The Songwriter plays Sam's ""rebellion song"". He tells Sam how he wrote the song.",Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Pinball Wizard,"1:43Plays after La Bamba. The Songwriter pulls out a gun and starts shooting at Sam, while playing the piano.",Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Ode To Joy,1:40Plays after Where is My Mind.,Under the Silver Lake6 Dec 20180
Rich-Vreeland-Ben-Crippin-Taylor,Gymnopedies (First Movement),1:29Sam arrives at The Songwriter's house who is playing this piece on the piano.,Under the Silver Lake6 Dec 20180
Don-Banks,Tensions Agitato,1:44(1:36) An old movie is playing on Sam's TV.,Under the Silver Lake6 Dec 20180
Don-Banks,Fright E,,Spider-Man • S3E122 Mar 19700
Don-Banks,Fright D,,Spider-Man • S3E122 Mar 19700
Don-Banks,Fear B,,Spider-Man • S3E122 Mar 19700
Don-Banks,Fright A,,Spider-Man • S3E122 Mar 19700
Don-Banks,Fear D,,Spider-Man • S2E1414 Dec 19680
Don-Banks,Fright B,,Spider-Man • S2E137 Dec 19680
Don-Banks,Panic C,,Spider-Man • S2E1229 Nov 19680
Don-Banks,Dark Fantastic 3,,Spider-Man • S2E1229 Nov 19680
Don-Banks,Fright C,,Spider-Man • S2E1123 Nov 19680
Don-Banks,Panic E,,Spider-Man • S2E1016 Nov 19680
Mellow-Man-Ace,Feel Tha Steel (With Sen Dog),1:45(1:41) Sam enters the house party.,Under the Silver Lake6 Dec 20180
Rocboi,Mindfuk,2:11Second song playing in a passing car.,Under the Silver Lake6 Dec 20180
Mariachi-Osuna,Canta el Mariachi,2:11Fifth song playing in a passing car.,Under the Silver Lake6 Dec 20180
Rick-Speke,The Never Ending,2:11Seventh song playing in a passing car.,Under the Silver Lake6 Dec 20180
George-Posford,Sundown,2:12Playing during the silent film on TV.,Under the Silver Lake6 Dec 20181
J-A-Kapay,The British Grenadiers,2:13Second song playing on the silent film.,Under the Silver Lake6 Dec 20180
Bill-Robinson,I Went to Market,,The Shape of Water8 Dec 20170
Roger-Suen,Space Race,,The Shape of Water8 Dec 20170
Roger-Suen,Fashion Parade,,The Shape of Water8 Dec 20170
Mark-Gordon-Paul-Steel-and-Rory-Andrew,Monty's Moustache Wax,,The Shape of Water8 Dec 20170
Jerry-Burnham-Don-Burnham-and-Tony-Vice,Let's Ride Into the Sunset Together,,Polar25 Jan 20190
Jerry-Burnham-Don-Burnham-and-Tony-Vice,"Dreamin' (As Featured in ""the Shape of Water"" Film)",,The Shape of Water8 Dec 20170
Wilfred-Burns,Flitting About,,The Shape of Water8 Dec 20170
The-Corps-of-Cadets-of-the-Virginia-Military-Institute-and-Tommy-Sands,The Wide Missouri (Shenandoah),,The Shape of Water8 Dec 20170
Raoul-Kraushaar-Marlin-Skiles,Sempre Fidelis,,The Shape of Water8 Dec 20170
Raoul-Kraushaar-Marlin-Skiles,Comedy Bridge #68,,The Shape of Water8 Dec 20170
Lionel-Newman,You Rang,,The Shape of Water8 Dec 20170
Benjamin-Bowering,The Spirit of V.M.I.,,The Shape of Water8 Dec 20170
Hugo-Friedhofer-Bernard-Herrmann-Lionel-Newman,Cues from the Episode 'The Hunted',,The Shape of Water8 Dec 20170
Ken-Thorne,Gus Finds a Way,,Superman III17 Jun 19830
Ken-Thorne,Saving the Factory - The Acid Test,,Superman III17 Jun 19830
Ken-Thorne,The Two Faces of Superman,,Superman III17 Jun 19830
Ken-Thorne,Main Title (The Streets of Metropolis),,Superman III17 Jun 19830
Ken-Thorne,Main Title (The Streets of Metropolis),,Superman III17 Jun 19830
Helen-St-John,Love Theme,,Superman III17 Jun 19830
Helen-St-John,Love Theme,,Superman III17 Jun 19830
Nathan-Lane-Ernie-Sabella-Jason-Weaver-and-Joseph-Williams,Hakuna Matata,"Song is played on the radio near the end, where we see Buzz and Woody in the car-mirror riding RC.",Toy Story29 Nov 19941
Natalie-Portman,Blinded by Love,1:04Albertine hears her mother’s song playing in the diner. [1:38] First song performed at the concert.,Vox Lux6 Dec 20180
Natalie-Portman,Wrapped Up,,Vox Lux6 Dec 20180
Natalie-Portman,Sweat and Tears,,Vox Lux6 Dec 20180
Natalie-Portman,Blinded by Love,,Vox Lux6 Dec 20180
Natalie-Portman,Private Girl,,Vox Lux6 Dec 20180
Natalie-Portman,Ekg,,Vox Lux6 Dec 20180
Natalie-Portman,Firecracker,,Vox Lux6 Dec 20180
Natalie-Portman,Firecracker,1:41Second song performed at the concert.,Vox Lux6 Dec 20180
Natalie-Portman,Private Girl,1:44Fourth song performed at the concert.,Vox Lux6 Dec 20180
Natalie-Portman,Sweat and Tears,1:42Third song performed at the concert.,Vox Lux6 Dec 20180
Natalie-Portman,Ekg,1:47Sixth song performed at the concert.,Vox Lux6 Dec 20180
Natalie-Portman,Wrapped Up,1:46Fifth song performed at the concert.,Vox Lux6 Dec 20180
Roedelheim-Hateim-Projekt,Reime (mehr Mix),0:28Ian's team breaks into an apartment and finds a Indigo associate dead.,Counterpart  • S2E215 Dec 20180
Fikret-Kizilok,"Leylim, leylim",,The Protector • S1E113 Dec 20181
Ozdemir-Erdogan,Aç Kapıyı Gir İçeri,,The Protector • S1E113 Dec 20181
Mode-XL,Paranoya,,The Protector • S2E525 Apr 20190
Mode-XL,Pusula,,The Protector • S1E113 Dec 20181
Cem-Karaca,Bu Son Olsun,,The Protector • S1E113 Dec 20182
Julia-Clara,Still Dancing,,The Protector • S1E213 Dec 20181
Nicola-Cruz,Colibria,,The Protector • S1E313 Dec 20182
Brigitte-Laverne,Can't Take It No More,,Elite • S3E312 Mar 20200
Brigitte-Laverne,Cities,,Elite • S3E312 Mar 20200
Brigitte-Laverne,Crush on You,,Elite • S3E412 Mar 20200
Brigitte-Laverne,Phoebe's Room,,Elite • S3E412 Mar 20200
Brigitte-Laverne,Youth,,The Protector • S1E413 Dec 20180
Athena,Adımız Miskindir Bizim (feat. Mazhar Alanson),,The Protector • S1E513 Dec 20180
soFLY-and-Nius-and-Oddfellow,Babydoll,0:03Teddy takes a stand and protests the SAT exam and leaves the gym.,Night School27 Sep 20180
Ben-Stiller,Eye of the Tiger,,Night at the Museum21 Dec 20060
Ben-Stiller,Dem Bones,,Night at the Museum21 Dec 20060
Track-Record,Can't Knock Me Down (feat. Anna Mae),Song from Trailer #1.,On the Basis of Sex24 Dec 20180
Vito-and-The-Salutations,Unchained Melody,,Goodfellas11 Oct 19900
Otis-Williams-and-The-Charms,Hearts of Stone,driving delivering guns,Goodfellas11 Oct 19900
Syphilitic-Lust,Pull the String,0:45Plays outside the club as Darcy and his crew discuss a way to get rid of the band members.,Green Room14 Apr 20161
Syphilitic-Lust,Sleaze Patrol,0:46A car arrives at the scene with more skinheads.,Green Room14 Apr 20161
Harvey-Allison-Experience,This Is Our Love Story,"0:04Darius explains to Alex why he calls dominoes 'bones', as they play a game.",Runaways • S2E320 Dec 20180
Versy,Like a Boss,0:20Alex kisses Livvie goodbye as Darius arrives to take him to another job.,Runaways • S2E320 Dec 20180
The-Skull-Eclipses-Botany-and-Lushlife,Pillars (feat. Baba Maraire & Felicia Douglass),,Power • S6E75 Oct 20190
The-Skull-Eclipses-Botany-and-Lushlife,Pushing Up the Hills,0:25Darius warns Alex against rushing things with Livvie.,Runaways • S2E320 Dec 20180
Gilby-Clarke,U Got It,,Bumblebee20 Dec 20180
Gizelle-Smith,Working Woman (Kenny Dope Mix),,Second Act20 Dec 20180
Rillakill,My Time Is Comin',,Mystery Road • S2E118 Apr 20200
Rillakill,Let's Go,,Second Act20 Dec 20180
Sean-Segal,It's Too Late,,Second Act20 Dec 20180
University-of-Michigan-Jazz-Quartet,Callahan Cooker,,Second Act20 Dec 20180
