artist,song_title,use,show
Michael-Logen,Darkness Within,End of episode when Frank tells Mike he is in the wrong cell and leaves.,Suits • S6E112 Jul 20162
Michael-Logen,Where You Are,Vincent tells Alex how he,Beauty And The Beast • S1E1023 Jan 20130
Michael-Logen,St. Christopher (On My Way),Cat's captain talks about hunting down the vigilante; Evan looks at articles on vigilante attacks; Cat & Tess go on a double date with some firemen; T.J. asks Cat why she didn't tranquilize Vincent when she had the chance; Vincent tells Cat that she's triggering his blackouts.,Beauty And The Beast • S1E728 Nov 20121
Michael-Logen,Goodbye Goodbye...,Haley takes Lydia to visit Dan and tells him that Lucas is not coming; Dan apologizes to Haley for taking Keith from her; Jamie tells Dan he doesn't want him to go.,One Tree Hill • S9E1121 Mar 20121
Michael-Logen,St. Christopher (On My Way),Brooke avoids Julian at the hospital; Quinn looks for Clay at home; Clay watches his drug dealer from a distance; Haley sees a sign saying 'Karen's Cafe Hires Murderers'; Jamie &amp; Dan camp in the backyard; Brooke asks Julian what happened with Davis; Quinn &amp; Clay have a confrontation with his drug dealer.,One Tree Hill • S9E41 Feb 20120
Michael-Logen,So Much For Amazing (Ferris Wheel),Lori &amp; Jessi meet up with Michael at The Rack.,Kyle XY • S3E42 Feb 20090
Da-Enforcerz,Boom,Jake's phone rings while Tess & Cat question him.,Beauty And The Beast • S1E85 Dec 20120
Heather-Porcaro,Seasons,"Cat packs up a bag, heads out & has a chat with her neighbor.",Beauty And The Beast • S1E728 Nov 20120
Lexi-Strate,Out of My Head,0:31Commissioner Scott informs Kirby that someone stole his watch in the bathroom; Kirby accuses Sam's ex-thief friend of taking the watch; Fallon tells Heidi she forgot her phone and asks her meet at the back door.,Dynasty • S3E162 Apr 20200
Lexi-Strate,All For You,Rex's buddy asks him if he plans to propose to his girlfriend; Rex accidentally catches his sleeve on fire.,Continuum • S2E412 May 20130
Lexi-Strate,Unstoppable (We Got That Feelin'),Cat & Heather talk about how excited they are for the wedding; Cat finds Vincent waiting at her bedroom window.,Beauty And The Beast • S1E912 Dec 20120
J-Day,We Got Heart,Cat admits to the Paige & Heather that she doesn't have a boyfriend.,Beauty And The Beast • S1E912 Dec 20120
Charlene-Soraia,Wherever You Will Go,Vincent & Cat dance in her bathtub.,Beauty And The Beast • S2E171 Jun 20140
Hourcast,Little Miss,Flashback to Dr. Chandler asking Vincent medical questions & talking about why she joined the project.,Beauty And The Beast • S1E85 Dec 20120
BOY,Boris,0:01June walks back to Kam's apartment to find Kam and Andrew arguing over what she   did to Harry.,The Innocents • S1E623 Aug 20180
BOY,Little Numbers,0:33Song plays after Meg tells Alice that she's decided to have a baby.,How To Be Single11 Feb 20160
BOY,This Is The Beginning,"Vincent goes over to Alex's apartment, which she bares herself to him.",Beauty And The Beast • S1E1130 Jan 20130
BOY,Silver Streets,The bridal party talks about shows; Tess gives Cat an update on her anonymous tip.,Beauty And The Beast • S1E912 Dec 20120
BOY,Little Numbers,The girls work on stuff for an 'Happy Insemination' party for Silver.,90210 • S5E321 Oct 20120
Elise-LeGrow,"You, Me, and a Christmas Tree",0:02.,The Originals • S3E99 Dec 20151
Elise-LeGrow,Weed & Wine,"Alex tells Vincent how embarassed she was by dropping her towel, then asks him if he wants back the life they used to have.",Beauty And The Beast • S1E1130 Jan 20130
Stephanie-Day,Feel,Cat asks Vincent why he took JT's place as her date.,Beauty And The Beast • S1E912 Dec 20122
Hooray-For-Earth,Sails,Tess questions Pam about Noah & her whereabouts on the day of Lisa's death,Beauty And The Beast • S1E1130 Jan 20130
Hooray-For-Earth,Black Trees,Arthur surprises Joan with a candlelit dinner; Annie &amp; Scott picnic atop a cliff.,Covert Affairs • S2E826 Jul 20110
Now-Now,Thread,"Vincent joins Cat while she's jogging, then apologizes for Alex showing up at her place.",Beauty And The Beast • S1E126 Feb 20130
Now-Now,Neighbors,Stark tells Arizona he'll allow her in Sofia's surgery; Callie explains to Meredith that Cristina is her new physical therapist; Lexie yells at Alex about trying to get funding from a patient; Arizona tells Callie that Sofia needs heart surgery.,Grey's Anatomy • S7E1928 Apr 20110
Political-Rivals,I Want Your Honey,,Shameless • S6E613 Feb 20160
Political-Rivals,No Time To Waste,Dash & the bar woman banter while getting dressed.,Witches Of East End • S2E1021 Sep 20140
Political-Rivals,No Time to Waste,Emery & Grayson search through the biker bar.,Star-Crossed • S1E517 Mar 20140
Political-Rivals,No Time To Waste,Alex meets with a journalist friend.,Beauty And The Beast • S1E1313 Feb 20130
Daniel-and-The-Scandals,Happy Song,"Heather startles Cat as she's getting ready for the day, then offers Cat some Valentine's candy; Cat finds a note from Vincent.",Beauty And The Beast • S1E1313 Feb 20130
Exene-Cervenka,Brand New Memory,Cat & Tess chat at a bar as Joe walks in with Evan; Joe tells Tess it's 'complicated'; Evan suggests to Cat that Claire is lying to him.,Beauty And The Beast • S1E1313 Feb 20130
Tula,River,0:27Noah claps after Audrey takes down Will in their self-defense class; Emma kisses Kieran in the school hallway.,Scream: The TV Series • S1E527 Jul 20150
Tula,Don't Say A Word,Cat rushes to Heather's side as the cops work on the crime scene; Cat & Tess watch as Joe kneels by his brother's body.,Beauty And The Beast • S1E1420 Feb 20130
Holly-Brook,Like Blood Like Honey,Cat wakes up & comments on the fact that Vincent hasn't left.,Beauty And The Beast • S1E1620 Mar 20130
Holly-Brook,High and Low,,The City • S1E88 Feb 20090
Holly-Brook,Just A Girl,Sage & Rose discuss Megan's dad.,Privileged • S1E727 Oct 20080
Holly-Brook,What I Wouldn't Give,,The Hills • S2E619 Feb 20070
Miranda-Lee-Richards,Heaven (Cominâ€™ Down),,Finding Carter • S2E925 May 20150
Miranda-Lee-Richards,The Reach,Cat answers Tess's questions about Vincent; Tess lies to Joe about what happened.,Beauty And The Beast • S1E1727 Mar 20130
Miranda-Lee-Richards,Early November,Ryan leaves Cate to deal with Lux; Cate realizes her engagement ring is missing.,Life Unexpected • S1E225 Jan 20100
Miranda-Lee-Richards,Breathless,Violet tells Pete she loves him; Sam tells Naomi he still loves her; Kate shows up at Violet's home.,Private Practice • S2E2230 Apr 20090
Miranda-Lee-Richards,Life Boat,Angela & Hodgins' phones ping each other; Brennan shows up at Booth's apartment.,Bones • S4E2014 Apr 20090
Miranda-Lee-Richards,The Beginner,Jesse gives Isabel an engagement ring.,Roswell • S3E430 Oct 20010
Miranda-Lee-Richards,The Beginner,Will and Syd discuss cabbage-gene-resequencing/phonecalls.,Alias • S1E313 Oct 20010
Daniel-ft-Brie-Stoner,Stay With Me,"Cat fills Vincent in one what happened with Tess, then tells him he's a huge part of her life; Evan witnesses Vincent jump down from Cat's balcony.",Beauty And The Beast • S1E1727 Mar 20130
Eva-and-Manu,Stars,Vincent shows Cat the new place he found.,Beauty And The Beast • S1E1924 Apr 20130
Alpine,Foolish,"0:14At Jitters, Joe introduces Iris to her mother.",The Flash • S2E426 Oct 20151
Alpine,Hands,Tess tells Cat about their upcoming security detail guarding Gabe.,Beauty And The Beast • S1E218 May 20130
Seawolf,Whirlpool,Cat makes Vincent promise her he won't take anymore of the pills; Vincent takes another pill while Cat sleeps.,Beauty And The Beast • S1E218 May 20130
Seawolf,You're A Wolf,Josh & Sally talk about how hard Aidan must work to not be like the other vampires; Sally & Josh join Aidan on the front porch.,Being Human • S1E223 Jan 20110
Liz-Coyles,Butterflies,Cat tries to sell Vincent on a warehouse that used to be used by drug dealers.,Beauty And The Beast • S1E1924 Apr 20130
Wanderhouse,Lights,Cat dreams of what happened three months ago when Vincent was taken.,Beauty And The Beast • S2E16 Oct 20132
Wanderhouse,Sugar,Vincent & Cat kiss at the Masquerade party.,Beauty And The Beast • S1E1513 Mar 20132
Jill-Andrews,Cloud Chaser ,0:54Bailey gives Link his and Amelia baby; Bailey checks in on Richard; Richard's friends and family gather around him; Owen gives Levi advice; Owen listens to the voice mail of Teddy and Tommy.,Grey's Anatomy • S16E218 Apr 20200
Jill-Andrews,Tell That Devil (Acoustic Version),0:03Opening titles.,Wynonna Earp • S3E32 Aug 20181
Jill-Andrews,"Get up, Get On",,The Good Doctor • S1E117 Jan 20183
Jill-Andrews,Lost It All,,Guilt • S1E112 Jun 20160
Jill-Andrews,Tell That Devil,0:06Theme song.,Wynonna Earp • S1E131 Mar 201610
Jill-Andrews,Lost It All,0:57Klaus asks Freya what happened to the energy that was drained from him; Davina performs a spell and brings back Kol.,The Originals • S3E1425 Feb 20163
Jill-Andrews,Lost It All,"0:06Scott fights to control his anger, bandages up his wounds, starts to leave his house and collapses.",Teen Wolf • S5E114 Jan 20160
Jill-Andrews,No One,0:36Brooke and Mr. Branson make out on the school stage.,Scream: The TV Series • S1E817 Aug 20150
Jill-Andrews,Total Eclipse Of The Heart,"During the wedding ceremony, Derek gets a call from the President; Richard & Leah work to save Shane's patient; Avery makes a declaration to April.",Grey's Anatomy • S10E1212 Dec 20131
Jill-Andrews,Rust Or Gold,Cat & Vincent kiss.,Beauty And The Beast • S2E213 Oct 20130
Jill-Andrews,Rust Or Gold,Stephanie confronts Avery over why he's ignored her for eleven days; Lauren flirts with Arizona in the elevator; Danny tells Heather & Shane that knowing how a magic trick works will ruin it; Ben arrives to talk with Bailey.,Grey's Anatomy • S9E222 May 20132
Nause,This Is The Song,Vincent goes to the club and meets with Gina.,Beauty And The Beast • S2E213 Oct 20130
Avalanche-City,Love Love Love,,Peter Rabbit8 Feb 20182
Avalanche-City,Love Love Love,Cat & Vincent spend time together walking the streets of a small town & eat candy floss.,Beauty And The Beast • S1E2215 May 20130
Avalanche-City,The Streets,"Quinn &amp; Haley say goodbye to Lucas, Jamie &amp; Lydia; Dan notices something in the background of Nathan's video.",One Tree Hill • S9E722 Feb 20121
Elastic-Bond,In a Perfect World,"0:03While unpacking her stuff, Macy tells Maggie she feels really weird moving into their mom's room.",Charmed • S1E220 Oct 20182
Elastic-Bond,Find A Way,Tess fills Gabe & Cat in on the painting; Vincent informs Nigel Clifton that there's been a thread on his life.,Beauty And The Beast • S2E320 Oct 20130
Madi-Diaz,Such Great Heights,0:52The hospital staff assembles in the OR to hear Catherine announce the winner of the Harper Avery Award; Jackson accepts the award on Meredith's behalf.,Grey's Anatomy • S14E78 Nov 20171
Madi-Diaz,The One That You Want,"0:57Alex phones his lawyer; Eliza and Arizona have sex; Maggie and April make plans to go out; Meredith tells Corey to let go of Holly, then leaves the hospital hand-in-hand with Nathan.",Grey's Anatomy • S13E223 May 20173
Madi-Diaz,Ashes,0:56.,The Originals • S3E82 Dec 20153
Madi-Diaz,The Other Side (Gold Fields Remix),,Blood & Oil • S1E417 Oct 20150
Madi-Diaz,Ashes,0:57Crash tells Carter he think she needs to figure out her path without him.,Finding Carter • S2E1412 Oct 20150
Madi-Diaz,The Other Side,,UnReal • S1E819 Jul 20150
Madi-Diaz,Tomorrow,,Finding Carter • S1E925 Aug 20140
Madi-Diaz,Control,Aria helps Ezra put away dishes while they talk about Spencer's drug problem.,Pretty Little Liars • S4E2018 Feb 20140
Madi-Diaz,Baby Don't Stop,Hanna asks Caleb how Miranda is doing.,Pretty Little Liars • S4E147 Jan 20140
Madi-Diaz,Heavy Heart,Cat & Heather apologize to each other for keeping secrets.,Beauty And The Beast • S2E320 Oct 20130
Madi-Diaz,Gone Away,Spencer is admitted to the psychiatric ward.,Pretty Little Liars • S3E2126 Feb 20130
Madi-Diaz,The Love's Not Gone,Wes volunteers to look in the store's basement; CeCe asks Aria how she & Ezra are doing.,Pretty Little Liars • S3E1912 Feb 20130
Madi-Diaz,Burn,"Spencer cries while looking through mementos of her & Toby's relationship, then she tells the P.I. to keep looking.",Pretty Little Liars • S3E185 Feb 20130
Madi-Diaz,Talk To Me,Spencer asks for the key to be investigated.,Pretty Little Liars • S3E1729 Jan 20130
Madi-Diaz,Call It The Same,Spencer & Toby pack up Ian's stuff and look through his high school year book.,Pretty Little Liars • S2E1016 Aug 20110
Madi-Diaz,To Be Alone,"Aria sends Ezra a text, which her mom accidentally receives.",Pretty Little Liars • S1E207 Mar 20110
Madi-Diaz,Heavy Heart,"Ashley hears Hanna crying, then asks her about Caleb leaving.",Pretty Little Liars • S1E207 Mar 20111
Madi-Diaz,A Little Bit,Oswald tells Gemma he posted bail for the guys and she needs to keep them out of trouble.,Sons Of Anarchy • S2E720 Oct 20090
Mree,Winter,"0:03Wil tells Amberle about losing his mom, then she thanks him for protecting her.",The Shannara Chronicles • S1E311 Jan 20162
Mree,Lift Me Up,,Finding Carter • S2E818 May 20150
Mree,Lift Me Up,Tom sits with Dawn; Maggie breaks up with Gavin; Maggie asks Joel if he wants to get a drink; Alex & Charlie stand over Alex's comatose body and talk about his ability.,Saving Hope • S3E122 Sep 20140
Mree,Fame,"Avery surprises April with her clean laundry, then confesses he put a $25,000 charge on his credit card; Callie & Arizona agree to have another baby; Owen tells Cristina he thinks she'll win the Harper Avery award.",Grey's Anatomy • S10E1910 Apr 20140
Mree,Winter,Vincent works to revive Xavier; Gabe & Tess look on as Vincent & Cat embrace.,Beauty And The Beast • S2E152 Mar 20140
Mree,Lift Me Up,Vincent stops by Cat's apartment to tell her he's remembering things.,Beauty And The Beast • S2E320 Oct 20130
Cash-Cash-ft-Bebe-Rexha,Take Me Home,"At a night club, a guy is encouraged to go after the girl he likes, then a woman comes up and asks him to dance.",Sleepy Hollow • S2E810 Nov 20140
Cash-Cash-ft-Bebe-Rexha,Take Me Home,Gabe & Cat show up at the club; Vincent hears Cat's heartbeat then goes to confront her.,Beauty And The Beast • S2E213 Oct 20130
Richey-Lam,Stars,Cat tells Vincent that how she feels isn't his fault; Zach tries to attack Cat while wearing the school mascot outfit.,Beauty And The Beast • S2E54 Nov 20130
Said-The-Whale,I Love You,"Vincent interrupts Cat's kickboxing session to ask her about finding her biological father, then gives her some tips on her workout.",Beauty And The Beast • S2E610 Nov 20131
Megan-Bonnell,Golden Boy,"0:36Joanna stops for a burger at the local diner, then rushes to help when the waitress, Molly, goes into seizures.",Burden Of Truth • S1E19 Jan 20180
Megan-Bonnell,We Are Strangers Now,Tori tells Vincent he doesn't have to keep hiding the fact he's alive; Gabe stops by Cat's apartment to return Cat's badge.,Beauty And The Beast • S2E912 Jan 20140
Tosch,Shooter,0:12Amenadiel gets odd reactions when he tries to ask Lux customers about children and families.,Lucifer • S4E87 May 20190
Tosch,Shooter (Club Mix),"0:29Jonathan, Clary and Jace head into the Downworlder club; Jace points out one of the Queen's security guards.",Shadowhunters • S3E1921 Apr 20190
Tosch,Boyah,0:30A liquid substance starts raining down on the club patrons; Jonathan convinces Jace to take some of the drug.,Shadowhunters • S3E1921 Apr 20190
Tosch,Jetset Girl (Extended Mix),Cat hosts a pre-reunion girls' night.,Beauty And The Beast • S2E54 Nov 20130
St-Vincent,Rattlesnake,Cat heads into the dungeon and finds Gabe already there.,Beauty And The Beast • S2E139 Feb 20140
St-Vincent,Cruel,"Performed as the Valentine's Day party starts; Serena, Blair & Estee arrive at the party & run into Chuck.",Gossip Girl • S5E1513 Feb 20120
St-Vincent,Cheerleader,"Performed as Alessandra joins Chuck at the bar; Serena tells Blair she's sick of them fighting; Estee tells Blair they have to leave; Lola & Charlie catch up with each other; Nate tells Lola that Ivy's 'real name' is Charlotte Rhodes; Georgina informs Dan that she is Gossip Girl, then she shows Chuck the picture of Blair & Dan kissing.",Gossip Girl • S5E1513 Feb 20120
States,All In My Head,"While buying coffee, Cat tells Tess about the nightmare she had about killing Vincent.",Beauty And The Beast • S2E152 Mar 20140
Kitten-Control,Disappear,Cat is escorted out of the party; Gabe informs Vincent that JT thinks Sam is going after all the members.,Beauty And The Beast • S2E169 Mar 20140
Kitten-Control,Disappear,Montage of David waiting at the hospital and people sleeping; Ella & Jonah wake up in bed together.,Melrose Place • S1E139 Mar 20100
Cruiser,Kidnap Me,"Cat hosts a celebrity cooking class, as Tess complains that Cat is attracting all the male attention, then informs her that Gabe is leaving the department.",Beauty And The Beast • S2E122 Feb 20140
Cruiser,Don't Go Alone,Campbell asks Navid to attend a concert with his fiancee.,90210 • S5E1524 Feb 20130
Foy-Vance-ft-Ed-Sheeran,Guiding Light,"Cat tells Gabe she's sorry things didn't work out between them; Cat finds Vincent waiting for her on the roof of her apartment, they kiss, then wake up in bed together.",Beauty And The Beast • S2E169 Mar 20140
Dominique-Fricot,Out Of The Scenery,Cat & Vincent agree not to run anymore.,Beauty And The Beast • S2E188 Jun 20140
Dominique-Fricot,Strange Lady,Alec meets Emily for coffee.,Continuum • S2E412 May 20130
Eli-Paperboy-Reed,Explosion,"While on the phone with Tess, Cat complains about the officers tailing her.",Beauty And The Beast • S2E1915 Jun 20140
Lele-Marchitelli,Later,0:24Pope Lenny hands the scroll to the man at the ceremony.,The Young Pope • S1E1017 Nov 20161
Lele-Marchitelli,Color My World,Cat & Vincent return the party and meet up with Gabe; Cat & Vincent head upstairs despite Gabe's cautions.,Beauty And The Beast • S2E169 Mar 20140
Gabe-Dixon,Walk Together,0:52Bozer stares at the Jeep after it explodes; Mac apologizes to Bozer for not being around to help with the bomb; Desi updates Mac on Felix and the others.,MacGyver • S3E1911 Apr 20190
Gabe-Dixon,On Your Side,0:25Bothwell helps Mary remove her wet gown.,Reign • S4E86 Apr 20171
Gabe-Dixon,One Thing,Tess fills JT in on Cat & Vincent's experience in the suburbs; Vincent tells Cat her 'normal' is to not walk away from a fight.,Beauty And The Beast • S2E2022 Jun 20140
Gabe-Dixon,I Can See You Shine,Clay tells Quinn he just wants things to go back to normal.,One Tree Hill • S9E218 Jan 20120
Shelby-Earl,The Artist,Cat & Gabe talk while at a cake decorating course.,Beauty And The Beast • S2E2129 Jun 20140
Shelby-Earl,P.Y.T.,Meredith & Derek skype about plans for later; the Residents talk about how much stress they're under regarding the impending firing.,Grey's Anatomy • S10E238 May 20140
MisterWives,Our Own House,"Vincent expresses regret that he and Cat still have to sneak around, then they kiss; they wake up to Cat's alarm and have breakfast together.",Beauty And The Beast • S3E110 Jun 20151
MisterWives,Reflections,,Finding Carter • S2E711 May 20150
MisterWives,Not Your Way,,Finding Carter • S2E527 Apr 20150
MisterWives,Imagination Infatuation,,Finding Carter • S2E527 Apr 20150
MisterWives,Our Own House,,Finding Carter • S2E527 Apr 20150
MisterWives,Coffins,,Finding Carter • S1E64 Aug 20140
MisterWives,Vagabond,Theme song,Finding Carter • S1E17 Jul 20146
Rebecca-Roubion-ft-Jake-Etheridge,Break,Cat & Heather have wine and talk about Vincent.,Beauty And The Beast • S2E1915 Jun 20140
Rebecca-Roubion-ft-Jake-Etheridge,Break,City view; Arastoo's parents show up at Cam's apartment.,Bones • S9E2113 Apr 20140
Tennis,I Miss That Feeling,0:55Team Flash surpises Joe and Cecile with a party for the baby; Wally makes an appearance with drinks.,The Flash • S4E2321 May 20180
Tennis,Mean Streets,Tess meets JT for coffee where he says he shouldn't be alive.,Beauty And The Beast • S3E110 Jun 20150
Tennis,Cured Of Youth,Emily stops by the Brew to pick up her check and Talia comments on her clothes and Ezra's behind.,Pretty Little Liars • S5E1620 Jan 20150
Tennis,100 Lovers,Felicity & Barry win the points for the round; Iris asks Felicity if she has a boyfriend; Iris tells Barry how great Felicity is.,The Flash • S1E428 Oct 20142
Tennis,Mean Streets,"Liam & Scarlett talk about working in the music industry, while having drinks.",Nashville • S2E1526 Feb 20140
Tennis,Origins,Played in the apartment during Mary Margaret's Welcome Home party.,Once Upon A Time • S1E1921 Apr 20120
Tennis,Origins,Amelia berates Derek for not taking long enough for to look at Erica's flims; The Residents compare they methods for studying for the oral boards;,Grey's Anatomy • S8E1516 Feb 20121
Tennis,Origins,Melissa & Diana discuss Holden while working on centerpieces for the Maritime Fundraiser gala; Holden chats with Diana.,The Secret Circle • S1E910 Nov 20110
Tennis,High Road,The staff sit on the bleachers after the game; Avery asks Lexi why she threw a ball at Mark's girlfriend; Bailey tells Meredith to meet her in the lab next morning; everyone heads home; Derek gets a message from Janet about a court date for Zola.,Grey's Anatomy • S8E727 Oct 20110
Tennis,Marathon,"Spencer asks Alex to go away for the weekend with her, then she spots Noel; Aria confronts Noel about blackmailing Ezra.",Pretty Little Liars • S1E1210 Jan 20110
CRUISR,All Over,"JT expresses concern over his new sharpshooting abilities, then tells Tess she would make a great captain.",Beauty And The Beast • S3E217 Jun 20150
Digitalism-ft-Youngblood-Hawke,Wolves (RAC Remix),"Tess & JT play a video game, then she tries to convince him he's more than a nerdy professor and says she's going to go out for captain.",Beauty And The Beast • S3E217 Jun 20150
Mideau,Skim,"0:34Eretria confronts Lyria about concealing her identity, then realizes Lyria is set to marry King Ander.",The Shannara Chronicles • S2E217 Oct 20170
Mideau,Skim,End of the episode.,StartUp • S2E827 Sep 20170
Mideau,Feet To The Sun,Cat helps Heather shop for a wedding dress and they discuss keeping Vincent's secret.,Beauty And The Beast • S3E110 Jun 20150
Mideau,Maude,"Over beer, Haley tells Auggie that she has found some suspicious activity regarding Annie then suggests he distance himself from Annie.",Covert Affairs • S5E629 Jul 20140
LP,Girls Go Wild,,Four Weddings and a Funeral • S1E230 Jul 20190
LP,Muddy Waters,0:58Shaun grips his toy scapel as he watches the other doctors begin Sadie's surgery without him.,The Good Doctor • S2E1624 Feb 20190
LP,No Witness,,Tidelands • S1E313 Dec 20181
LP,Muddy Waters,Final song as Tasha moves in to her new place.,Power • S5E421 Jul 20181
LP,Muddy Waters,,Empire • S4E912 Dec 20170
LP,Tightrope,0:50Goundry's body is removed from the helo; Porter is told he made the right call; Porter informs Madani that's he's the one that gave the order to shoot.,Valor • S1E910 Dec 20170
LP,Strange,,The Bold Type • S1E317 Jul 20176
LP,Scarborough fair,0:31Hefner gets a call that Bobbie has committed suicide by overdose.,American Playboy: The Hugh Hefner Story • S1E86 Apr 20170
LP,Muddy Waters,"Song during the ""Take Control of Your Destiny"" Promo trailer.",Star • S1E113 Dec 20164
LP,Muddy Waters,Final donde aparece Poussey,Orange is the New Black • S4E1316 Jun 20161
LP,Night Like This,"As Cat prepares for a night alone with Vincent, Tess calls to give her an update about Agent Thomas' case.",Beauty And The Beast • S3E324 Jun 20150
LP,Someday,0:16In Dana and her boyfriend's car,Homeland • S3E419 Oct 20130
LP,Into The Wild (Live),Henry helps Aidan take out the vampires Mother sent after him; Sally searches for Zoe; Josh dreams of tracking down Ray.,Being Human • S2E121 Apr 20120
Animal-Years,Caroline,,Shameless • S8E830 Dec 20170
Animal-Years,Forget What They're Telling You,Tess find JT drinking alone at a bar and apologizes for not being around to help him deal with the effects of the serum.,Beauty And The Beast • S3E41 Jul 20150
Animal-Years,Meet Me,,Shameless • S5E87 Mar 20150
Kid-Astray,Back To The Ordinary,Heather enlists Tess's help to get Cat into her shower; Heather proposes a toast.,Beauty And The Beast • S3E615 Jul 20150
Scars-On-45,Golden,0:27Mary and Francis take a break from their trip to skinny dip in a pool.,Reign • S3E512 Nov 20153
Scars-On-45,Wrecking Ball,0:05The doctors work on the girls that were hit by a train.,Grey's Anatomy • S12E123 Sep 20152
Scars-On-45,Take You Home,"Heather reassures Cat that everything will work out with Vincent, then they talk about the end of her engagement with Matthew; Vincent arrives home and Cat tells she's making more room for his stuff; Cat gets a call from Tess.",Beauty And The Beast • S3E217 Jun 20151
Scars-On-45,Fading Bright Eyes Dark,Brennan explains that Molly killed herself and tried to frame her 'mean girl' classmates for her murder.,Bones • S10E176 May 20150
Scars-On-45,Change My Needs,"Lauren informs Dyson that she & Bo are 'on a break', then they list what they love about Bo; Bo packs up Lauren's belongings.",Lost Girl • S3E1024 Mar 20131
Scars-On-45,Promises and Empty Words,"Spencer & her father have their picture taken, then she admits he searched his desk; Aria tells her father she's not his little girl anymore.",Pretty Little Liars • S2E2227 Feb 20120
Scars-On-45,Change My Needs,Ezra stops by the ceramic studio to visit Aria.,Pretty Little Liars • S2E82 Aug 20110
Scars-On-45,Heart On Fire,"Caleb thanks Lucas for driving him back, then Lucas warns him not to hurt Hanna.",Pretty Little Liars • S2E114 Jun 20110
Scars-On-45,Loudest Alarm,Ben listens to this on his headphones.,Supernatural • S6E2120 May 20110
Scars-On-45,Burn The House Down,Erin arrive at the Scott household; the guys hang out in the yard; Jamie questions Erin about her family; Alex & Millie catch up.,One Tree Hill • S8E916 Nov 20100
Chanel-Leon,Dangerous,Vincent listens in on Dane's phone conversation; Cat yells at Vincent for knocking out Dane.,Beauty And The Beast • S1E324 Oct 20120
The-Blues-and-Greys,Surf Party,Cat strikes out while playing baseball with her precinct.,Beauty And The Beast • S1E431 Oct 20120
21st-Century-Girl,Prey,Cat show off her bridesmaid dress to Tess & Brooke.,Beauty And The Beast • S1E614 Nov 20120
21st-Century-Girl,Sleeping Alone,,Life Happens12 Apr 20120
Cocaine-Is-For-Horses,You've Got Something (Wrong With You),Cat & Tess question JT Forbes about Vincent.,Beauty And The Beast • S1E110 Oct 20120
Domato,Keep Pushing On,Tess & Cat watch Jake work the vending machine.,Beauty And The Beast • S1E85 Dec 20120
Max-Schnieder,Girl Was A Manslayer,Max plays his new song for Tess; Cat thanks her father for coming over.,Beauty And The Beast • S1E85 Dec 20122
Lucie-Silvas,I Want You All to Myself,0:56Link and Amelia kiss; Maggie goes to Jackson's office; Andrew informs Meredith that his father is returning to Italy and that he needs to be alone; Jo discovers her mother's whereabouts.,Grey's Anatomy • S15E1713 Mar 20190
Lucie-Silvas,Villain,"0:44Shelby, Simon and Ryan all turn their backs on Alex after she gives a statement saying she can find no evidence Elias wasn't working alone; Natalie informs Alex she's been reinstated.",Quantico • S1E125 Mar 20160
Lucie-Silvas,How to Lose It All,0:01Maddie sends Colt her picture of her newly dyed hair.,Nashville • S4E817 Nov 20150
Lucie-Silvas,Let Love Find You,Cat talks to her mother at her grave; Vincent tells Cat the serum worked.,Beauty And The Beast • S1E85 Dec 20120
Lucie-Silvas,Reset,Clay tells Quinn that he remembers that Logan's first word was 'dad'; Brooke thanks Tara for helping her with Xavier; Nathan checks on Dan as Julian phones 911; Haley's phone rings.,One Tree Hill • S9E1014 Mar 20121
Lindsey-Ray-and-Dave-Bassett,Everybody Wants What I've Got,Tess drags Cat around the FDNY calendar launch; Tess hits on one of the firemen; montage of Cat chatting with the men featured in the calendar.,Beauty And The Beast • S1E728 Nov 20120
Tom-Leonard,Beautiful Melancholy,Cat looks though Alex's closet and discovers that Alex & Vincent were engaged.,Beauty And The Beast • S1E1023 Jan 20131
Ivan-and-Alyosh,Running For Cover,Alex & Vincent drive up to the cabin and talk about the logistics of leaving the country.,Beauty And The Beast • S1E126 Feb 20130
The-Beards,Getting Dirty,0:15Eric chases Conrad and his friends.,All Summers End31 May 20180
The-Beards,Follow Along,0:42Conrad goes to the backyard and finds Grace’s father removing the mini playground.,All Summers End31 May 20180
The-Beards,Welcome Home, ,All Summers End31 May 20180
The-Beards,Photographs,0:45Conrad and Grace talk about their parents.,All Summers End31 May 20180
The-Beards,Like Nothing I've Seen,Heather drags Cat & Tess up to do karaoke.,Beauty And The Beast • S1E126 Feb 20130
Jean-McClain,If You Got The Time,Cat warns Heather against rebounding on Evan; Cat asks Evan about the research he's doing on cross-species DNA.,Beauty And The Beast • S1E912 Dec 20120
Liz-Longley,Rescue My Heart,0:34Jake meets Brooke by the lake and comforts her over her concerns that she abandoned Riley.,Scream: The TV Series • S1E420 Jul 20150
Liz-Longley,You Can Always Lean On Me,Cat asks Vincent what happened with Windsor and what it means for his progress.,Beauty And The Beast • S2E610 Nov 20131
Liz-Longley,"Time, Take Your Time",Vincent thanks Cat for helping Alex; Heather catches Cat & Vincent kissing.,Beauty And The Beast • S1E1313 Feb 20130
Victoria-Duffield,Feel,Cat goes to DubStep looking for Heather and tells her she doesn't want her to move out.,Beauty And The Beast • S1E1420 Feb 20130
Tim-Besamusca,Rage Mountain,0:40Nocturna lures in Mary be pretending to be a drunk club patron.,Batwoman • S1E1322 Feb 20200
