artist,song_title,use,show
Roy-Roberts-Experience,Let's Wrap up Tonight Baby,Franklin and his crew drink at Claudia's club. Franklin offers Wanda a job.,Snowfall • S2E48 Aug 20180
Roy-Roberts-Experience,"You and Me Together, Pt. 1","0:57Lady Eve's death is reported on as well as Black Lighting being the main suspect; Lala awakens, Lawanda appears before him then becomes a tattoo on his chest after being absorbed.",Black Lightning • S1E75 Mar 20180
The-Invincibles,Keep On Trying,0:55Jefferson drinks on his porch; Anissa calls Grace and leaves a message.,Black Lightning • S1E75 Mar 20181
Youngr,Out of My System,,Every Day22 Feb 20181
IamOMNI,Sheza Diva,,Every Day22 Feb 20181
Gizzle,Go Up,0:18Sophie admits to Mary that she freed Batwoman before The Crows could capture her.,Batwoman • S1E1322 Feb 20200
Gizzle,Get Loud For Me,,Dare Me • S1E128 Dec 20190
Gizzle,Get Loud For Me,,Power • S6E414 Sep 20190
Gizzle,It's Not Over (feat. Sam Fischer),,Brian Banks8 Aug 20190
Gizzle,Play for Keeps,,The Intruder2 May 20190
Gizzle,The Crowd Goes Wild,0:49Beverly Hills scores in the last few seconds of the game.,All American • S1E1326 Feb 20190
Gizzle,Do Something,0:20Rafael challenges his Alpha; MG hands out campaign buttons; Josie makes a deal to help Lizzie. ,Legacies • S1E528 Nov 20180
Gizzle,Get Loud For Me,0:49The game; Spencer suggests a play to Coach and is told to take Asher's place.,All American • S1E19 Oct 20180
Gizzle,Oh Na Na,Van realises her friend has gone missing.,Atlanta • S2E711 Apr 20180
Gizzle,Get Loud For Me,"0:21Riggs and Murtaugh drop by a garage to question Ortega about Sam's death and the threats againt Butler; a tied up guy is found in the trunk of a car, leading to the Murtaugh and Riggs having to fight Ortega's men.",Lethal Weapon • S2E175 Mar 20180
MAWR,Own It,"0:11Winston takes Maggie up to his room, where they have sex.",Grey's Anatomy • S16E1925 Mar 20200
MAWR,Glory Calls,0:04Lucifer and Cain head off; city montage; Chloe and Dan arrive at Alexa Lee's office.,Lucifer • S3E164 Mar 20180
Ron-Surace,Chelsea Bridge,"0:11Lady Eve tasks her cleaners with an errand, then sends Gambi a message that her cleaners are on the way.",Black Lightning • S1E75 Mar 20181
David-Tobin-Jeff-Meegan-and-Mark-Armstrong,Brand New Way to Be Me,,This is Us • S2E1626 Feb 20180
Greensky-Bluegrass,Beauty and Pain,,This is Us • S2E175 Mar 20180
Prince-Innocence,Blue Star,"0:28As they lie togethe on Molly's bed, Luna tells Molly that she thinks Dr. Williams seems sketchy, then Molly tries to explain she wants to give his 'conversion cure' a chance.",Burden Of Truth • S1E66 Mar 20180
Tom-Rhodes,We Make It Better,,Good Trouble • S2E144 Feb 20200
Tom-Rhodes,Lord Have Mercy,"0:24Calvin tells Janine that he loves her, which raises her suspicions; Nicole joins Xander at The Siren's Song, where he confronts her over being in the military. ",Siren • S2E813 Mar 20190
Tom-Rhodes,Streetlights,"0:59As they leave The Boot, Joanna asks Alan what he plans to do after the case, then thanks him for helping with the girls; Joanna and Alan kiss goodbye.",Burden Of Truth • S1E93 Apr 20180
Tom-Rhodes,I Love Our Home,"0:58Joanna finds Luna down by the river, tells her the case is dead and she's leaving town; Luna pleads with Joanna to stay.",Burden Of Truth • S1E66 Mar 20180
Little-Alice,Why Oh Why,,Green Book20 Nov 20181
Little-Alice,Why Oh Why,"0:37Midge asks Kevin who he's going to the movie with, then asks how he and Moose became friends.",Riverdale • S2E146 Mar 20181
The-Skints,Rubadub (Done Know),,Save Me • S1E127 Feb 20180
The-Style-Council,My Ever Changing Moods,,Save Me • S1E127 Feb 20180
Lord-Creator,Kingston Town,,Save Me • S1E127 Feb 20180
Demis-Roussos,Forever and Ever,,Save Me • S1E227 Feb 20180
Ralph-Kirshbaum,"Suites for Cello, Suite No. 1 in G Major BWV 1007: Prelude",0:14Sigrid has breakthrough in her session with Halvorson.,The Innocents • S1E423 Aug 20180
Ralph-Kirshbaum,"Suites for Cello, Suite No. 1 in G Major BWV 1007: Prelude",,Save Me • S1E227 Feb 20180
The-Art-Attacks,I Am a Dalek,,Save Me • S1E427 Feb 20180
The-Donays,Devil In His Heart,,Save Me • S1E527 Feb 20180
The-Jerks,Get Your Woofing Dog Off Me,,Save Me • S1E527 Feb 20180
The-Browns,The Three Bells,,Save Me • S1E527 Feb 20180
Twinkle,Terry,,Save Me • S1E527 Feb 20180
The-Tams,Hey Girl Don't Bother Me,,Save Me • S1E527 Feb 20180
Stefflon-Don,16 Shots,,Collateral • S1E111 Feb 20181
Amy-Wadge,How Long,,Keeping Faith (Un Bore Mercher) • S2E218 May 20190
Amy-Wadge,Steve's Song,,Keeping Faith (Un Bore Mercher) • S2E111 May 20190
Amy-Wadge,Here I Go Again,,Keeping Faith (Un Bore Mercher) • S1E69 Dec 20170
Amy-Wadge,Evan's Song,End credits song.,Keeping Faith (Un Bore Mercher) • S1E52 Dec 20171
Amy-Wadge,Faith's Song,,Keeping Faith (Un Bore Mercher) • S1E211 Nov 20171
Ela-Hughes,Cân Faith,,Keeping Faith (Un Bore Mercher) • S1E211 Nov 20171
Tamara-Gachechiladze,Keep the Faith,,Keeping Faith (Un Bore Mercher) • S1E318 Nov 20171
Great-Elk,How It Ends,"0:11At Radu's Coffee, Felicity helps out a customer with his app's code.",Arrow • S7E114 Oct 20180
Great-Elk,How It Ends,Clay and Tony are at Monet's talking.,13 Reasons Why • S2E317 May 20181
Great-Elk,The Weight of the Sea,,Seven Seconds • S1E322 Feb 20180
R-MEAN,Pac Told Me,"0:05Tobias interrupts Khalil's video game playing, then questions him about the payment schedules while making him hold burning money.",Black Lightning • S2E322 Oct 20180
R-MEAN,Inshallah,,Seven Seconds • S1E122 Feb 20180
Anita-Baker,Caught Up in the Rapture,,The Photograph13 Feb 20200
Anita-Baker,Angel,0:07Anissa listens to a Truthteller Johnson's video casts about the city; Jefferson calls Jennifer down to breakfast who isn't feeling well.,Black Lightning • S3E53 Nov 20190
Anita-Baker,Giving You the Best That I Got,,Pose • S2E217 Jun 20190
Anita-Baker,Sweet Love,,South Park • S22E94 Dec 20180
Anita-Baker,Sweet Love,0:40The parents look through the window of Austin's house. [1:34] Mid credits scene.,Blockers5 Apr 20180
Anita-Baker,Caught Up in the Rapture,,Seven Seconds • S1E522 Feb 20180
Sweatbeats,Down for Whatever,,Seven Seconds • S1E522 Feb 20180
Dark-Piano,Sociopath,,Seven Seconds • S1E1022 Feb 20180
The-Lemon-Fog,Summer,,Here and Now • S1E110 Feb 20180
The-Rumors,Hold Me Now,,Here and Now • S1E110 Feb 20180
Sunset-Love,Reach Out,,Orange is the New Black • S7E925 Jul 20190
Sunset-Love,Run to the Sun,0:08Second song playing on the radio as Ted asks Mary Jo about his offer.,Chappaquiddick6 Apr 20180
Sunset-Love,Little Children,,Here and Now • S1E110 Feb 20180
Mona-Haydar,Hijabi,,Here and Now • S1E217 Feb 20180
Jonathan-Murrill-Tom-Ford-Lee-Richardson-and-James-Cocozza,For the Good Times,'Pierce Family' trailer.,Black Lightning • S1E75 Mar 20180
Jonathan-Murrill-Tom-Ford-Lee-Richardson-and-James-Cocozza,That Something,,Here and Now • S1E324 Feb 20180
Autonomics,Bad Blood,,Here and Now • S1E324 Feb 20180
Niki-Reiser,Johann und Marlene,,Here and Now • S1E324 Feb 20180
Patty-and-The-Emblems,"Mixed-Up, Shook-Up Girl",,Good Girls • S1E24 Mar 20181
Gary-Charlson,Goodbye Goodtimes,,Hunters • S1E520 Feb 20200
Gary-Charlson,Not the Way It Seems,,Good Girls • S1E24 Mar 20180
The-Grits,Psycho,,Good Girls • S1E24 Mar 20180
Haiku-Hands,Not About You,,Good Trouble • S1E130 Dec 20180
Haiku-Hands,Not About You,Song as the girls arrive at the party.,The Bold Type • S2E425 Jun 20180
Haiku-Hands,Not About You,,Good Girls • S1E24 Mar 20180
Monarchs,Come On and Move Me,,Good Girls • S1E24 Mar 20180
Sir-Colin-Davis-and-London-Symphony-Orchestra,Requiem: II. Dies Irae,,Ash vs Evil Dead • S1E313 Nov 20150
Lindsay-Perry,Dancin' With the Devil,0:28Jeri does a bump of cocaine then dances around as her three lover watch; Jeri asks one of the prostitutes if she believes in karma; Jeri and the three prostitutes dances together.,Jessica Jones • S2E27 Mar 20181
Whitey-Shafer,All My Ex's Live in Texas,,Ash vs Evil Dead • S1E64 Dec 20150
Los-Dos,Aquella Vez,"0:33Jessica arrives to get ID from Oscar; Vido, his grandmother and Oscar asks Jessica to stay for dinner.",Jessica Jones • S2E57 Mar 20180
Trubdr-Adam-Road,Ain't No Love,0:04Jessica stops by Oscar's apartment to asks him to turn down the music then invites herself in for a drink.,Jessica Jones • S2E67 Mar 20180
Bernie-Marsden,Lil' Green Land,,Ash vs Evil Dead • S2E11 Oct 20160
Neil-Merryweather,Star Rider,,Ash vs Evil Dead • S2E11 Oct 20160
Bob-and-Doug-McKenzie,Take Off (feat. Geddy Lee),,Ash vs Evil Dead • S2E422 Oct 20160
Napoleon-XIV,"They're Coming to Take Me Away, Ha-Haaa! - Single",,Ash vs Evil Dead • S2E65 Nov 20160
Ustad-Sultan-Kahn,Tarana,,Ash vs Evil Dead • S2E819 Nov 20160
Superfine-Dandelion,Crazy Town,,Hap and Leonard • S1E11 Mar 20160
Zoe-Muth,Middle of Nowhere,,Hap and Leonard • S1E11 Mar 20160
Jimmy-Miller,Can't You Tell,,Hap and Leonard • S1E11 Mar 20160
Steve-Reeves,All I Could Do Is Hang My Head,,Hap and Leonard • S1E28 Mar 20160
Van-and-Grace,Everything's Gonna Be Alright,,Hap and Leonard • S1E315 Mar 20160
Moving-Sidewalks,No Good to Cry,,Hap and Leonard • S1E315 Mar 20160
Fly-Bi-Nights,Found Love,,Hap and Leonard • S1E315 Mar 20160
Fly-Bi-Nights,Found Love,,Shameless • S5E431 Jan 20150
CooBee-Coo,The Things Above,,Shameless • S9E18 Sep 20180
CooBee-Coo,Eyes That Kill,Wendy orders a shot of tequila at the bar.,Ozark • S2E230 Aug 20181
CooBee-Coo,Liven Up,,Hap and Leonard • S1E315 Mar 20160
Ernest-Tubbs,It's America (Love It or Leave It),,Hap and Leonard • S1E315 Mar 20160
VCMG,Spock,,Hap and Leonard • S1E529 Mar 20160
Paul-Reddick,Villanelle,,Hap and Leonard • S1E65 Apr 20160
Bat-Mcgrath,Perfect Fool,,Hap and Leonard • S1E65 Apr 20160
Jimmie-Dale-Gilmore-and-the-Flatlanders,You've Never Seen Me Cry,,Hap and Leonard • S2E328 Mar 20170
Joe-Ely,Treat Me Like a Saturday Night,,Hap and Leonard • S2E44 Apr 20170
Joe-Ely,Dam of My Heart,,Hope Floats28 May 19980
Hap-and-Leonard,The Two-Bear Mambo,,Hap and Leonard • S3E16 Mar 20180
Final-Step,The Two-Bear Mambo,,Hap and Leonard • S3E16 Mar 20181
Bill-Monroe-and-His-Bluegrass-Boys,Christmas time's A-comin',,Hap and Leonard • S3E16 Mar 20181
The-Louvin-Brothers,Santa's Big Parade,,Hap and Leonard • S3E16 Mar 20181
Keith-Sykes,She Loves to Ride Horses,,Hap and Leonard • S3E16 Mar 20181
Sonder,Too Fast,Teaser trailer music.,Atlanta • S2E128 Feb 20180
Yellow-Days,Gap in the Clouds,Song from the first trailer.,Atlanta • S2E128 Feb 20180
Yung-Bans,Right Through You,Opening song plays through Curtis's headphones.,Atlanta • S2E128 Feb 20180
Tay-K,The Race,Song as the goons pull up to the drive thru.,Atlanta • S2E128 Feb 20180
Jay-Critch-and-Rich-The-Kid,Did It Again,Opening credits/title.,Atlanta • S2E128 Feb 20180
UGK,One Day,0:01First song as the security officer unlocks the gate and drives through the neighbourhood. They start smoking weed in the car.,Forever • S1E313 Sep 20180
UGK,The Game Belongs to Me,Song coming from Alfred's house.,Atlanta • S2E128 Feb 20180
Rene-and-Angela,I'll Be Good,Song as they pull up at Willy's house.,Atlanta • S2E128 Feb 20180
Breakwater,No Limit,The cops turn up at Willy's house,Atlanta • S2E128 Feb 20180
Donnell-Pitman,Burning Up,,Snowfall • S3E613 Aug 20190
Donnell-Pitman,Burning Up,0:13Joe tells Chuy he's worried about the Hunter's Moon effects on some of the visitors to town.,"Midnight, Texas • S2E38 Nov 20180"
Donnell-Pitman,Burning Up,Song as Earn tries to convince Willy to talk with the cops.,Atlanta • S2E128 Feb 20180
Bobby-Patterson,Your Love Belongs Under a Rock,,Divorce • S2E83 Mar 20180
James-Lockhart-and-Royal-Philharmonic-Orchestra,"Overture, the Magic Flute",,Broad City • S4E624 Oct 20170
Southwest-High-School-Chamber-Orchestra-and-Matthew-Busse,"Die Zauberflöte, K. 620: Overture (Arr. R. McCashin) [Live]",,Broad City • S4E624 Oct 20170
Leon-Peels-and-The-Blue-Jays,Alice from Above,,Broad City • S4E77 Nov 20170
Brenmar,"Like a Hoe (feat. Doley Bernays, EMP DASME, & Junglepussy)",Issa is trying to figure out what she should text to Daniel.,Insecure • S3E218 Aug 20180
Brenmar,Don't Want It (feat. Sayyi),,The Chi • S1E410 Feb 20180
Brenmar,Like a Boss (feat. 2$ Fabo),,Broad City • S4E77 Nov 20170
Timothy,Your Love Rolled Over Me,"0:07Montage of a customer-less Jimmy at CC Mobile, song 3.",Better Call Saul • S4E52 Sep 20180
Timothy,Your Love Rolled Over Me,,The Miseducation of Cameron Post22 Jan 20180
Timothy,Your Love Rolled Over Me,,Broad City • S4E77 Nov 20170
Yung-Skrrt,Purple Coffin,,Broad City • S5E123 Jan 20190
Yung-Skrrt,C.F.A.,,Broad City • S5E123 Jan 20190
Yung-Skrrt,Chia Sceptre,,Broad City • S5E123 Jan 20190
Yung-Skrrt,"The Man (feat. Jonah Baseball, Houdinne & Lunarboy)",,Broad City • S4E77 Nov 20170
Suzi-Analogue,Nrgnrg,,Broad City • S4E814 Nov 20170
Werner-Haas,"Piano Sonata, op. 31,2, D minor: Allegretto",,Broad City • S4E814 Nov 20170
Michelle-Rose,Leanne,,Broad City • S4E928 Nov 20170
Love-Taps,Falling Fast (feat. Maya Kiloton),,Broad City • S4E105 Dec 20170
Bosq,Ella (feat. Jesus Pagan),,Broad City • S4E105 Dec 20170
Little-Simz,Venom,,Save Me • S2E331 Mar 20200
Little-Simz,Offence,,Self Made: Inspired by the Life of Madam C.J. Walker  • S1E119 Mar 20200
Little-Simz,Offence,0:01First song as it opens on the knife being carried through the house.,On My Block • S3E110 Mar 20200
Little-Simz,Boss,,Dare Me • S1E715 Feb 20200
Little-Simz,Selfish (feat. Cleo Sol),,Shrill • S2E823 Jan 20200
Little-Simz,Selfish (feat. Cleo Sol),,The L Word: Generation Q • S1E428 Dec 20190
Little-Simz,Sherbet Sunset,0:28Song as Sean takes photos of one of his desert creations.,Servant • S1E127 Nov 20190
Little-Simz,Boss,,Ballers • S5E231 Aug 20190
Little-Simz,Boss,Issa continues to stalk Nathan on Instagram.,Insecure • S3E722 Sep 20180
Little-Simz,Picture Perfect,,Broad City • S4E105 Dec 20170
Ensemble-Entendu,Close the Gates,,Broad City • S4E105 Dec 20170
Gold-Brother,Back from the Fire,0:37Beth and Amir keep Kym from running to the burning car; Jaye questions why Deion would return to the junkyard; Deion tells him mom that Marcus is gone and they have to let him go.,Scream: The TV Series • S3E38 Jul 20190
Gold-Brother,Part of Me,,The Last Summer2 May 20190
Gold-Brother,Back from the Fire,0:32Meredith tells Luis that the money for his daughter's surgery is taken care of; Jo runs off after Ben asks if she's okay; Richard confronts Meredith about using Ellis' insurance coverage for Luis' daughter.,Grey's Anatomy • S15E231 May 20191
Gold-Brother,Part of Me,,The Village • S1E729 Apr 20190
Gold-Brother,Lost Myself (feat. Amy Stroup),,Good Trouble • S1E131 Apr 20190
Gold-Brother,Back from the Fire,"0:58Over drinks, Dutch asks Johnny why he chose her over D'av; Lucy informs Johnny that   someone intercepted his message to D'av; end credits.",Killjoys • S4E730 Aug 20180
Gold-Brother,Back from the Fire,Previous episode recap music.,Mystery Road • S1E22 Jun 20180
Gold-Brother,Lose My Faith,"0:19Over drinks, Nina and Jordan work to convince Alan to promote him for an Oscar; Jordan expresses concern to Nina about everyone know they were together.",Famous in Love • S2E13 Apr 20180
Gold-Brother,Bring You Back,,The Resident • S1E120 Jan 20184
Cant,"Too Late, Too Far",,The Resident • S1E120 Jan 20180
Moyzes-Quartet,"String Quartet No. 17 in B flat major, K. 458, ""Hunt"": I. Allegro vivace assai",,The Resident • S1E120 Jan 20180
Resident-Cast,Abide with Me,,The Resident • S1E221 Jan 20180
Generdyn,Bridges (feat. FjØra),Montage as Randolph coaches Mina through the surgery.,The Resident • S1E221 Jan 20184
The-Mighty-Hannibal,Don't Go Looking,0:02(3 years ago) Conrad announces to Nic and Jessica that he and Irving will be starting as interns at Chastain where they work then leaves the bar with Irving.,The Resident • S2E37 Oct 20180
The-Mighty-Hannibal,We're Gonna Make It,Conrad and Nic dance and confronts him.,The Resident • S1E221 Jan 20180
Willie-Cobbs,I'll Love You Only,Song at Waylon's BBQ.,The Resident • S1E221 Jan 20180
James-King-and-Anders-Lewen,Down at the Bottom,"0:16Connie arrives at the Lodge and asks about staying overnight, then discovers Clara has just arrived from London.",Lodge 49 • S2E829 Sep 20190
James-King-and-Anders-Lewen,A Beautiful Day,0:02Luke meets with Special Agent Borden at a diner and asks what she knows about Hollow Sky.,Beyond • S2E87 Mar 20180
Stormzy,Big For Your Boots,,Wanderlust • S1E317 Sep 20180
Stormzy,Big For Your Boots,,The Resident • S1E328 Jan 20180
Eddie-and-Ernie,Turn Here,,Better Things • S3E527 Mar 20190
Eddie-and-Ernie,Turn Here,,The Resident • S1E328 Jan 20180
Defying-Gravity,Gravity Cast,,The Resident • S1E328 Jan 20180
Psychedelic-Soul-Crew,Can't Let Go,,The Chi • S2E98 Jun 20190
Psychedelic-Soul-Crew,Across the Tracks,,The Chi • S2E98 Jun 20190
Psychedelic-Soul-Crew,Where the Road Begins,,The Chi • S2E81 Jun 20190
Psychedelic-Soul-Crew,Time Has Come,0:56Khalil is found lying in the street outside a church; Todd gets into the Project MOD server and show Tobias.,Black Lightning • S2E1020 Jan 20190
Psychedelic-Soul-Crew,Night Shakes,,Ride4 Oct 20180
Psychedelic-Soul-Crew,"Spending Time (As Featured in ""the Resident"" TV Series)",,The Resident • S1E328 Jan 20182
The-Guarneri-String-Quartet,"String Quartet No. 13 In a Minor, Op. 29: II. Andante",Music as Randolph performs the surgery and his hands start to shake.,The Resident • S1E44 Feb 20180
Valley-Of-Wolves,Now's My Time,,The Grand Tour • S3E116 Jan 20190
Valley-Of-Wolves,Reckless,Randolph finishes the surgery and asks to change the song.,The Resident • S1E44 Feb 20180
Passion-and-Easter,II. Easter: Lacrymosa,Flashforward as Bell heads to the conference.,The Resident • S1E525 Feb 20180
Snoh-Aalegra,Whoa,,Cherish the Day • S1E318 Feb 20200
Snoh-Aalegra,Nothing Burns Like the Cold (feat. Vince Staples),Two And Three Love Scene,6 Underground12 Dec 20190
Snoh-Aalegra,Fool For You,Issa is talking with Lawrence.,Insecure • S3E615 Sep 20181
Snoh-Aalegra,You Got Me,Mina is working on a dress at her home.,The Resident • S1E525 Feb 20180
DJ-Zadok,"Lachrymose (Requiem in D Minor, K. 626: III. Sequentia ""Lacrimosa"" - Wolfgang Amadeus Mozart)",,The Resident • S1E525 Feb 20180
DJ-Zadok,The Swan from Ipanema (Carnival of the Animals: XIII. The Swan - Camille Saint-Saëns),"0:41Mike, Evan and Leandra take the elevators.",The Belko Experiment16 Mar 20171
Gazelle-Twin,I Am Shell I Am Bone,0:32Annalise heads to bed; Oliver and Conner find a way to distract themselves with finding Laurel with sex; Asher attempts help Michaela ease her mind by talking to distract herself; Frank calls Laurel then tells body he's sure that didn't just leave.,How to Get Away With Murder • S6E125 Sep 20190
Gazelle-Twin,Belly of the Beast (Zamilska remix),,How to Get Away With Murder • S4E147 Mar 20180
Fytch,Sirens Over Paris,0:32Malcolm lift weights as Trish knocks on his door.,Jessica Jones • S2E107 Mar 20180
Chamber-Orchestra-of-London,Mr. Turner's Waltz,,Emma.21 Feb 20200
Chamber-Orchestra-of-London,Mr. Turner's Waltz,,Emma.21 Feb 20200
Chamber-Orchestra-of-London,Ribbons,2:07Watlz that plays during the reception. ,A Cure for Wellness16 Feb 20171
Young-River,The Thrill Is in the Hunt,"0:03Zach, Warren and Bryce meet up at the bar after the funeral. ",Criminal Activities20 Nov 20151
D-J-Naydee,Sticky (feat. Rob the Rockstar),0:07The friends smoke weed in the car.,Criminal Activities20 Nov 20151
The-Vision,Play The Game,0:21Marques and his friends are eating at a diner.,Criminal Activities20 Nov 20151
pH10,4PM (feat. Pete Miser),0:22Marques leaves the table and goes to the restroom.,Criminal Activities20 Nov 20151
Larry-Saunders,You Beat Me Baby,0:32Marques' uncle is playing chess with his son when he gets a call that his nephew has been kidnapped. ,Criminal Activities20 Nov 20151
Rory-James-Harvey-Chris-Penny-and-Skinny-Williams,Stud Boogie,0:50Gerry recounts the story of how he first met Issac.,Criminal Activities20 Nov 20151
Adrian-Van-Velsen,Hello Isaac,0:52Gerry and Mike shoot Demetrius and his guard as they shift their attention to Isaac.,Criminal Activities20 Nov 20150
Glorious-Monster,Alone At Last,"1:25Flashback to the events leading up to Matthew's death (Song is credited as ""Back To Where I First Began"").",Criminal Activities20 Nov 20151
River-Tiber,West (feat. Daniel Caesar),,Gringo 8 Mar 20180
Adam-Reily,Dirty Power,,Gringo 8 Mar 20180
Gabriel-Flores-y-su-Mariachi-Internacional,Just Like Heaven,,Gringo 8 Mar 20180
Dominic-Glover-Gary-Crockett-and-Jason-Glover,Season to Strut,"0:27At the party, Cole tries to convince Avery to get Oscar released; Maya confronts Cole about not doing enough to get Oscar out; Avery asks Bailey about her case, as they watch The Gute and Scorcese together.",Lethal Weapon • S3E93 Dec 20180
Mike-Vaughan-Ollie-Knight,Frequency,,The Strangers: Prey At Night8 Mar 20180
False-Hearts,Addicted to Pain,,47 Meters Down: Uncaged15 Aug 20190
False-Hearts,Cynical Love,,The Strangers: Prey At Night8 Mar 20180
Emily-Maguire,Start Over Again,,47 Meters Down: Uncaged15 Aug 20190
Emily-Maguire,Stranger Place,,The Strangers: Prey At Night8 Mar 20180
Emily-Maguire,The Real World,,The Strangers: Prey At Night8 Mar 20180
Marilyn-Martin,Night Moves,,The Strangers: Prey At Night8 Mar 20180
Lifestyle-Players,Hunt for Red October,"0:13As Jack and Mac run after Sergei, Matty admonishes the pair for losing him Chernobyl. ",MacGyver • S2E178 Mar 20180
Yuzhny-Tsentral,Надо Сразу Понимать,"0:19Mac, Jack and Riley burst into a supposedly empty building to find a group young guys hanging out.",MacGyver • S2E178 Mar 20180
De-La-Soul-feat-Redman,Oooh,,Love • S3E28 Mar 20180
Tim-Dugger,I'm Not the Guy,,Love • S3E118 Mar 20180
The-Unicorns,I Was Born (A Unicorn),,Love • S3E128 Mar 20180
The-Paul-Masters-Orchestra,I'm On My Way,,Sneaky Pete • S2E28 Mar 20182
Gold-Star,This Is the Year,"Eddie and Katherine play pool at a bar then kiss, then get a call to pick up Theo.",A Million Little Things • S2E39 Oct 20190
Gold-Star,This Is the Year,0:55The team arrive at Andy's for the celebratory party; Pruitt comments on Andy's apartment; Ben tells Dean he's considering quitting; Andy tells Ryan he's the only one who understood why she froze at the ceremony.,Station 19 • S2E86 Mar 20190
Gold-Star,Come with Me,0:48Maria hands Alex a beer and asks him about the guy he's interested in.,"Roswell, New Mexico • S1E221 Jan 20190"
Gold-Star,The Line,,Sneaky Pete • S2E58 Mar 20181
Nicholas-Patrick-Kingsley-and-Isabel-Higuero,Goes Around,,UnReal • S3E125 Feb 20180
Loosid,I Want U,,UnReal • S3E125 Feb 20180
Oh-Snap-It-s-Luke,Let Me Shine,,UnReal • S3E125 Feb 20180
Oh-Snap-It-s-Luke,Things You Must Do (feat. Allyson Dobbins),,Shameless • S5E431 Jan 20150
Coast-Modern,Going Down,0:02,UnReal • S3E78 Apr 20180
Coast-Modern,The Way It Was,,UnReal • S3E24 Mar 20180
Red-Alpha,Think About It,1:53End credits song.,The Red Pill7 Mar 20170
Join-the-Riot,Us Against the Wall,,The Flash • S5E1228 Jan 20190
Join-the-Riot,Reunion,Richard and Ben are hitting it off.,Silicon Valley • S5E37 Apr 20180
Join-the-Riot,Us Against the Wall,1:02Aubrey plays James a song from her ipod as they sit by the campfire.,Brigsby Bear28 Jul 20171
Dave-McCary,"Yeah, Yeah, Yeah",1:03James plays the cassette tape by The Beatlers.,Brigsby Bear28 Jul 20170
Peter-Guth-and-Royal-Philharmonic-Orchestra,"Waltz on the Beautiful Blue Danube, Op. 314",0:47Banana clues.,The Masked Singer • S3E418 Feb 20200
Peter-Guth-and-Royal-Philharmonic-Orchestra,"Waltz on the Beautiful Blue Danube, Op. 314",0:30Montage of various Humperdoos clones exploding after being exposed to Genesis.,Preacher • S3E811 Aug 20180
Peter-Guth-and-Royal-Philharmonic-Orchestra,"Waltz on the Beautiful Blue Danube, Op. 314",,UnReal • S1E27 Jun 20150
Peter-Guth-and-Royal-Philharmonic-Orchestra,"Waltz on the Beautiful Blue Danube, Op. 314",After Jeff gives Abed a pep talk while wearing the Mayor costume.,Community • S6E827 Apr 20150
Muna,The Grave,,UnReal • S1E27 Jun 20150
Marissa-Nadler,All Out of Catastrophes,,Good Girls • S2E104 May 20190
Marissa-Nadler,I've Got Your Name,,UnReal • S1E926 Jul 20150
Jo-Stunnah,Stack Em Up,0:14Spencer and Coop find Preach putting up posters for her show.,All American • S2E81 Dec 20191
Jo-Stunnah,Twerkin fo tha Hunddits,,UnReal • S2E15 Jun 20160
Michl,Kill Our Way to Heaven,,UnReal • S2E15 Jun 20160
K-D-Da-Duke,Bad Girls Droppin',,UnReal • S2E212 Jun 20160
Trivecta,One Night Only (feat. Yohamna Solange),,UnReal • S2E319 Jun 20160
Tinymusic,Rock The Floor (Saucy's Satin Sheets Mix),,UnReal • S2E319 Jun 20160
Nova-Heart,My Song 9 (China Goes Down Mix),,UnReal • S2E319 Jun 20160
Chinchin,Run Run Run,,UnReal • S2E426 Jun 20160
The-Baltic-States,Boxes,0:05As they talk about the suspension on the mclaren.,The Grand Tour • S2E428 Dec 20170
The-Baltic-States,Kontrol,,UnReal • S2E53 Jul 20160
Atlas-Road-Crew,Lose Control,,UnReal • S2E107 Aug 20160
Jane-Glover-and-Royal-Philharmonic-Orchestra,A Midsummer Night's Dream - Incidental Music: V. Wedding March,,UnReal • S2E107 Aug 20160
Aly-and-Fila,Altitude Compensation,,The Good Fight • S2E210 Mar 20180
Mendoza-Line,Withered and Died,,The Good Fight • S2E210 Mar 20180
Bruce-Campbell-Lucy-Lawless,"Kids (From ""Bye Bye Birdie"")",,Ash vs Evil Dead • S3E310 Mar 20180
MISSIO,Animal (Stripped),0:29Frank goes through Gabriel safety box and finds a birth certificate; Annalise drinks in the church when Gabriel finds her and catches her.,How to Get Away With Murder • S5E814 Nov 20180
MISSIO,Bottom of the Deep Blue Sea,"0:54Annalise and Tegan catch Emmett drinking in his off; Emmett promises to make get more clients; Asher confirms his job at the DA; Bonnie and Ronald apologize to one another, then kiss; Frank meets up with Otis who gives him good new; Michaela and Frank bump into each other at Asher's, Michaela confesses her problems to him; Oliver notices Gabriel's flip phone and puts two-and-two together with Frank asking to clone a phone; Annalise brushes her teeth.",How to Get Away With Murder • S5E310 Oct 20180
MISSIO,Bottom of the Deep Blue Sea,0:58Cameron wakes up in Jonathan's jail cell; the Mystery Woman joins Jonathan at a bar.,Deception • S1E1326 May 20181
MISSIO,Bottom of the Deep Blue Sea,"0:01Accidental gun shot; ""Why does everyone expect the worst of me?""; ""Your incorrigible"".",The Royals • S4E110 Mar 20181
MISSIO,Bottom of the Deep Blue Sea,Abby and Buck are talking on the phone.,9-1-1 • S1E530 Jan 20181
